b,30.83,0,0,5,w,v,1.25,1,1,01,3,5,00202,0,1
b,38.92,1.75,0,5,k,v,0.5,3,3,0,1,5,00300,2,0
b,62.75,7,0,5,e,z,0,3,3,0,3,5,00000,12,0
0,32.25,1.5,0,5,c,v,0.25,3,3,0,1,5,00372,122,0
b,26.75,4.5,4,p,c,bb,2.5,3,3,0,3,5,00200,1210,0
b,63.33,0.54,0,5,c,v,0.585,1,1,03,1,5,00180,0,0
b,27.83,1.5,0,5,w,v,2.25,3,1,01,1,5,00100,3,0
a,26.17,2,0,5,j,j,0,3,3,0,1,5,00276,1,0
b,22.17,0.585,4,p,33,33,0,3,3,0,3,5,00100,0,0
b,22.50,11.5,4,p,m,v,1.5,3,3,0,1,5,00000,4000,0
b,30.75,1.585,0,5,d,v,0.585,3,3,0,1,s,00000,0,0
b,36.67,2,0,5,i,v,0.25,3,3,0,1,5,00221,0,0
a,16.00,0.165,0,5,aa,v,1,3,1,02,1,5,00320,1,0
b,41.17,1.335,0,5,d,v,0.165,3,3,0,3,5,00168,0,0
a,19.50,0.165,0,5,q,v,0.04,3,3,0,1,5,00380,0,0
b,32.42,3,0,5,d,v,0.165,3,3,0,1,5,00120,0,0
a,36.75,4.71,0,5,33,33,0,3,3,0,3,5,00160,0,0
a,30.25,5.5,0,5,k,v,5.5,3,3,0,1,s,00100,0,0
b,23.08,2.5,0,5,33,33,0.085,3,3,0,1,5,00100,4208,0
b,26.83,0.54,0,5,k,33,0,3,3,0,3,5,00100,0,0
b,16.92,0.335,4,p,k,v,0.29,3,3,0,3,s,00200,0,0
b,24.42,2,0,5,e,dd,0.165,3,1,02,3,5,00320,1300,0
b,42.83,1.25,0,5,m,v,13.875,3,1,01,1,5,00352,112,0
a,22.75,6.165,0,5,aa,v,0.165,3,3,0,3,5,00220,1000,0
b,39.42,1.71,4,p,m,v,0.165,3,3,0,3,s,00400,0,0
a,23.58,11.5,4,p,k,h,3,3,3,0,1,5,00020,16,0
b,21.42,0.75,4,p,r,n,0.75,3,3,0,1,5,00132,2,0
b,33.00,2.5,4,p,w,v,7,3,3,0,1,5,00280,0,0
b,26.33,13,0,5,e,dd,0,3,3,0,1,5,00140,1110,0
a,45.00,4.585,0,5,k,h,1,3,3,0,1,s,00240,0,0
b,26.25,1.54,0,5,w,v,0.125,3,3,0,3,5,00100,0,0
0,28.17,0.585,0,5,aa,v,0.04,3,3,0,3,5,00260,1004,0
a,20.83,0.5,4,p,e,dd,1,3,3,0,3,5,00260,0,0
b,28.67,14.5,0,5,d,v,0.125,3,3,0,3,5,00000,286,0
b,20.67,0.835,4,p,c,v,2,3,3,0,1,s,00240,0,0
b,34.42,1.335,0,5,i,bb,0.125,3,3,0,1,5,00440,4500,0
b,33.58,0.25,0,5,i,bb,4,3,3,0,1,s,00420,0,0
b,43.17,5,0,5,i,bb,2.25,3,3,0,1,5,00141,0,0
a,22.67,7,0,5,c,v,0.165,3,3,0,3,5,00160,0,0
a,24.33,2.5,4,p,i,bb,4.5,3,3,0,3,5,00200,456,0
a,56.83,4.25,4,p,33,33,5,3,3,0,1,5,00000,4,0
b,22.08,11.46,0,5,k,v,1.585,3,3,0,1,5,00100,1212,0
b,34.00,5.5,4,p,c,v,1.5,3,3,0,1,5,00060,0,0
b,22.58,1.5,4,p,aa,v,0.54,3,3,0,1,5,00120,67,0
b,21.17,0,0,5,c,v,0.5,3,3,0,1,s,00000,0,0
b,26.67,14.585,0,5,i,bb,0,3,3,0,1,5,00178,0,0
b,22.92,0.17,0,5,m,v,0.085,3,3,0,3,s,00000,0,0
b,15.17,7,0,5,e,v,1,3,3,0,3,5,00600,0,0
b,39.92,5,0,5,i,bb,0.21,3,3,0,3,5,00550,0,0
b,27.42,12.5,0,5,aa,bb,0.25,3,3,0,1,5,00720,0,0
b,24.75,0.54,0,5,m,v,1,3,3,0,1,5,00120,1,0
b,41.17,1.25,4,p,w,v,0.25,3,3,0,3,5,00000,195,0
a,33.08,1.625,0,5,d,v,0.54,3,3,0,1,5,00000,0,0
b,29.83,2.04,4,p,x,h,0.04,3,3,0,3,5,00128,1,0
a,23.58,0.585,4,p,33,33,0.125,3,3,0,3,5,00120,87,0
b,26.17,12.5,4,p,k,h,1.25,3,3,0,1,5,00000,17,0
b,31.00,2.085,0,5,c,v,0.085,3,3,0,3,5,00300,0,0
b,20.75,5.085,4,p,j,v,0.29,3,3,0,3,5,00140,184,0
b,28.92,0.375,0,5,c,v,0.29,3,3,0,3,5,00220,140,0
a,51.92,6.5,0,5,i,bb,3.085,3,3,0,1,5,00073,0,0
a,22.67,0.335,0,5,q,v,0.75,3,3,0,3,s,00160,0,0
b,34.00,5.085,4,p,i,bb,1.085,3,3,0,1,5,00480,0,0
a,69.50,6,0,5,33,33,0,3,3,0,3,s,00000,0,0
a,40.33,8.125,4,p,k,v,0.165,3,1,02,3,5,0,18,0
a,19.58,0.665,4,p,c,v,1,3,1,01,3,5,02000,2,0
b,16.00,3.125,0,5,w,v,0.085,3,1,01,3,5,00000,6,0
b,17.08,0.25,0,5,q,v,0.335,3,1,04,3,5,00160,8,0
b,31.25,2.835,0,5,33,33,0,3,1,05,3,5,00176,146,0
b,25.17,3,0,5,c,v,1.25,3,1,01,3,5,00000,22,0
a,22.67,0.79,0,5,i,v,0.085,3,3,0,3,5,00144,0,0
b,40.58,1.5,0,5,i,bb,0,3,3,0,3,s,00300,0,0
b,22.25,0.46,0,5,k,v,0.125,3,3,0,1,5,00280,55,0
a,22.25,1.25,4,p,33,33,3.25,3,3,0,3,5,00280,0,0
b,22.50,0.125,4,p,k,v,0.125,3,3,0,3,5,00200,70,0
b,23.58,1.79,0,5,c,v,0.54,3,3,0,1,5,00136,1,0
b,38.42,0.705,0,5,c,v,0.375,3,1,02,3,5,00225,500,0
a,26.58,2.54,4,p,33,33,0,3,3,0,1,5,00180,60,0
b,35.00,2.5,0,5,i,v,1,3,3,0,1,5,00210,0,0
b,20.42,1.085,0,5,q,v,1.5,3,3,0,3,5,00108,7,0
b,29.42,1.25,0,5,w,v,1.75,3,3,0,3,5,00200,0,0
b,26.17,0.835,0,5,cc,v,1.165,3,3,0,3,5,00100,0,0
b,33.67,2.165,0,5,c,v,1.5,3,3,0,3,p,00120,0,0
b,24.58,1.25,0,5,c,v,0.25,3,3,0,3,5,00110,0,0
a,27.67,2.04,0,5,w,v,0.25,3,3,0,1,5,00180,50,0
b,37.50,0.835,0,5,e,v,0.04,3,3,0,3,5,00120,5,0
b,49.17,2.29,0,5,33,33,0.29,3,3,0,3,5,00200,3,0
b,33.58,0.335,4,p,cc,v,0.085,3,3,0,3,5,00180,0,0
b,51.83,3,4,p,33,33,1.5,3,3,0,3,5,00180,4,0
b,22.92,3.165,4,p,c,v,0.165,3,3,0,3,5,00160,1058,0
b,21.83,1.54,0,5,k,v,0.085,3,3,0,1,5,00356,0,0
b,25.25,1,0,5,aa,v,0.5,3,3,0,3,5,00200,0,0
b,58.58,2.71,0,5,c,v,2.415,3,3,0,1,5,00320,0,0
b,19.00,0,4,p,33,33,0,3,1,04,3,5,00045,1,0
b,19.58,0.585,0,5,33,33,0,3,1,03,3,5,00350,769,0
a,53.33,0.165,0,5,33,33,0,3,3,0,1,s,00062,27,0
a,27.17,1.25,0,5,33,33,0,3,1,01,3,5,00092,300,0
b,25.92,0.875,0,5,k,v,0.375,3,1,02,1,5,00174,3,0
b,23.08,0,0,5,k,v,1,3,1,11,3,s,00000,0,0
b,39.58,5,0,5,33,33,0,3,1,02,3,5,00017,1,0
b,30.58,2.71,4,p,m,v,0.125,3,3,0,1,s,00080,0,0
b,17.25,3,0,5,k,v,0.04,3,3,0,1,5,00160,40,0
a,17.67,0,4,p,j,33,0,3,3,0,3,5,00086,0,0
a,0,11.25,0,5,33,33,0,3,3,0,3,5,0,5200,0
b,16.50,0.125,0,5,c,v,0.165,3,3,0,3,5,00132,0,0
a,27.33,1.665,0,5,33,33,0,3,3,0,3,5,00340,1,0
b,31.25,1.125,0,5,33,33,0,3,1,01,3,5,00096,19,0
b,20.00,7,0,5,c,v,0.5,3,3,0,3,5,00000,0,0
b,0,3,4,p,i,bb,7,3,3,0,3,5,00000,1,0
b,39.50,1.625,0,5,c,v,1.5,3,3,0,3,5,00000,316,0
b,36.50,4.25,0,5,q,v,3.5,3,3,0,3,5,00454,50,0
0,29.75,0.665,0,5,w,v,0.25,3,3,0,1,5,00300,0,0
b,52.42,1.5,0,5,d,v,3.75,3,3,0,1,5,00000,350,0
b,36.17,18.125,0,5,w,v,0.085,3,3,0,3,5,00320,3552,0
b,34.58,0,0,0,0,0,0,3,3,0,3,p,0,0,0
b,29.67,0.75,4,p,c,v,0.04,3,3,0,3,5,00240,0,0
b,36.17,5.5,0,5,i,bb,5,3,3,0,3,5,00210,687,0
b,25.67,0.29,4,p,c,v,1.5,3,3,0,1,5,00160,0,0
a,24.50,2.415,4,p,c,v,0,3,3,0,3,5,00120,0,0
b,24.08,0.875,0,5,m,v,0.085,3,1,04,3,5,00254,1950,0
b,21.92,0.5,0,5,c,v,0.125,3,3,0,3,5,00360,0,0
a,36.58,0.29,0,5,33,33,0,3,1,10,3,5,00200,18,0
a,23.00,1.835,0,5,j,j,0,3,1,01,3,5,00200,53,0
a,27.58,3,0,5,m,v,2.79,3,1,01,1,5,00280,10,0
b,31.08,3.085,0,5,c,v,2.5,3,1,02,1,5,00160,41,0
a,30.42,1.375,0,5,w,h,0.04,3,1,03,3,5,00000,33,0
b,22.08,2.335,0,5,k,v,0.75,3,3,0,3,5,00180,0,0
b,16.33,4.085,0,5,i,h,0.415,3,3,0,1,5,00120,0,0
a,21.92,11.665,0,5,k,h,0.085,3,3,0,3,5,00320,5,0
b,21.08,4.125,4,p,i,h,0.04,3,3,0,3,5,00140,100,0
b,17.42,6.5,0,5,i,v,0.125,3,3,0,3,5,00060,100,0
b,19.17,4,4,p,i,v,1,3,3,0,1,5,00360,1000,0
b,20.67,0.415,0,5,c,v,0.125,3,3,0,3,5,00000,44,0
b,26.75,2,0,5,d,v,0.75,3,3,0,1,5,00080,0,0
b,23.58,0.835,0,5,i,h,0.085,3,3,0,1,5,00220,5,0
b,39.17,2.5,4,p,i,h,10,3,3,0,1,s,00200,0,0
b,22.75,11.5,0,5,i,v,0.415,3,3,0,3,5,00000,0,0
0,26.50,2.71,4,p,0,0,0.085,3,3,0,3,s,00080,0,0
a,16.92,0.5,0,5,i,v,0.165,3,1,06,1,5,00240,35,0
b,23.50,3.165,4,p,k,v,0.415,3,1,01,1,5,00280,80,0
a,17.33,9.5,0,5,aa,v,1.75,3,1,10,1,5,00000,10,0
b,23.75,0.415,4,p,c,v,0.04,3,1,02,3,5,00128,6,0
b,34.67,1.08,0,5,m,v,1.165,3,3,0,3,s,00028,0,0
b,74.83,19,4,p,33,33,0.04,3,1,02,3,5,00000,351,0
b,28.17,0.125,4,p,k,v,0.085,3,3,0,3,5,00216,2100,0
b,24.50,13.335,4,p,aa,v,0.04,3,3,0,1,5,00120,475,0
b,18.83,3.54,4,p,33,33,0,3,3,0,1,5,00180,1,0
0,45.33,1,0,5,q,v,0.125,3,3,0,1,5,00263,0,0
a,47.25,0.75,0,5,q,h,2.75,1,1,01,3,5,00333,892,1
b,24.17,0.875,0,5,q,v,4.625,1,1,02,1,5,00520,2000,1
b,39.25,9.5,0,5,m,v,6.5,1,1,14,3,5,00240,4607,1
a,20.50,11.835,0,5,c,h,6,1,3,0,3,5,00340,0,1
a,18.83,4.415,4,p,c,h,3,1,3,0,3,5,00240,0,1
b,19.17,9.5,0,5,w,v,1.5,1,3,0,3,5,00120,2206,1
a,25.00,0.875,0,5,x,h,1.04,1,3,0,1,5,00160,5860,1
b,20.17,9.25,0,5,c,v,1.665,1,1,03,1,5,00040,28,1
b,25.75,0.5,0,5,c,v,1.46,1,1,05,1,5,00312,0,1
b,20.42,7,0,5,c,v,1.625,1,1,03,3,5,00200,1391,1
b,0,4,0,5,x,v,5,1,1,03,1,5,00290,2279,1
b,39.00,5,0,5,cc,v,3.5,1,1,10,1,5,00000,0,1
a,64.08,0.165,0,5,33,33,0,1,1,01,3,5,00232,100,1
b,28.25,5.125,0,5,x,v,4.75,1,1,02,3,5,00420,7,1
a,28.75,3.75,0,5,c,v,1.085,1,1,01,1,5,00371,0,1
b,31.33,19.5,0,5,c,v,7,1,1,16,3,5,00000,5000,1
a,18.92,9,0,5,aa,v,0.75,1,1,02,3,5,00088,591,1
a,24.75,3,0,5,q,h,1.835,1,1,19,3,5,00000,500,1
a,30.67,12,0,5,c,v,2,1,1,01,3,5,00220,19,1
b,21.00,4.79,4,p,w,v,2.25,1,1,01,1,5,00080,300,1
b,13.75,4,4,p,w,v,1.75,1,1,02,1,5,00120,1000,1
a,46.00,4,0,5,j,j,0,1,3,0,3,5,00100,960,1
a,44.33,0,0,5,c,v,2.5,1,3,0,3,5,00000,0,1
b,20.25,9.96,0,5,e,dd,0,1,3,0,3,5,00000,0,1
b,22.67,2.54,4,p,c,h,2.585,1,3,0,3,5,00000,0,1
b,0,10.5,0,5,x,v,6.5,1,3,0,3,5,00000,0,1
a,60.92,5,0,5,aa,v,4,1,1,04,3,5,00000,99,1
b,16.08,0.75,0,5,c,v,1.75,1,1,05,1,5,00352,690,1
a,28.17,0.375,0,5,q,v,0.585,1,1,04,3,5,00080,0,1
b,39.17,1.71,0,5,x,v,0.125,1,1,05,1,5,00480,0,1
0,20.42,7.5,0,5,k,v,1.5,1,1,01,3,5,00160,234,1
a,30.00,5.29,0,5,e,dd,2.25,1,1,05,1,5,00099,500,1
b,22.83,3,0,5,m,v,1.29,1,1,01,3,5,00260,800,1
a,22.50,8.5,0,5,q,v,1.75,1,1,10,3,5,00080,990,0
a,28.58,1.665,0,5,q,v,2.415,1,3,0,1,5,00440,0,0
b,45.17,1.5,0,5,c,v,2.5,1,3,0,1,5,00140,0,0
b,41.58,1.75,0,5,k,v,0.21,1,3,0,3,5,00160,0,0
a,57.08,0.335,0,5,i,bb,1,1,3,0,1,5,00252,2197,0
a,55.75,7.08,0,5,k,h,6.75,1,1,03,1,5,00100,50,0
b,43.25,25.21,0,5,q,h,0.21,1,1,01,3,5,00760,90,0
a,25.33,2.085,0,5,c,h,2.75,1,3,0,1,5,00360,1,0
a,24.58,0.67,0,5,aa,h,1.75,1,3,0,3,5,00400,0,0
b,43.17,2.25,0,5,i,bb,0.75,1,3,0,3,5,00560,0,0
b,40.92,0.835,0,5,33,33,0,1,3,0,3,5,00130,1,0
b,31.83,2.5,0,5,aa,v,7.5,1,3,0,1,5,00523,0,0
a,33.92,1.585,4,p,33,33,0,1,3,0,3,5,00320,0,0
a,24.92,1.25,0,5,33,33,0,1,3,0,3,5,00080,0,0
b,35.25,3.165,0,5,x,h,3.75,1,3,0,1,5,00680,0,0
b,34.25,1.75,0,5,w,bb,0.25,1,3,0,1,5,00163,0,0
b,80.25,5.5,0,5,0,0,0.54,1,3,0,3,5,00000,340,0
b,19.42,1.5,4,p,cc,v,2,1,3,0,1,5,00100,20,0
b,42.75,3,0,5,i,bb,1,1,3,0,3,5,00000,200,0
b,19.67,10,4,p,k,h,0.835,1,3,0,1,5,00140,0,0
b,36.33,3.79,0,5,w,v,1.165,1,3,0,1,5,00200,0,0
b,30.08,1.04,4,p,i,bb,0.5,1,1,10,1,5,00132,28,0
b,44.25,11,4,p,d,v,1.5,1,3,0,3,s,00000,0,0
b,23.58,0.46,4,p,w,v,2.625,1,1,06,1,5,00208,347,0
b,23.92,1.5,0,5,d,h,1.875,1,1,06,3,5,00200,327,1
b,33.17,1,0,5,x,v,0.75,1,1,07,1,5,00340,4071,1
b,48.33,12,0,5,m,v,16,1,3,0,3,s,00110,0,1
b,76.75,22.29,0,5,e,z,12.75,1,1,01,1,5,00000,109,1
b,51.33,10,0,5,i,bb,0,1,1,11,3,5,00000,1249,1
b,34.75,15,0,5,r,n,5.375,1,1,09,1,5,00000,134,1
b,38.58,3.335,0,5,w,v,4,1,1,14,3,5,00383,1344,1
a,22.42,11.25,4,p,x,h,0.75,1,1,04,3,5,00000,321,1
b,41.92,0.42,0,5,c,h,0.21,1,1,06,3,5,00220,948,1
b,29.58,4.5,0,5,w,v,7.5,1,1,02,1,5,00330,0,1
a,32.17,1.46,0,5,w,v,1.085,1,1,16,3,5,00120,2079,1
b,51.42,0.04,0,5,x,h,0.04,1,3,0,3,5,00000,3000,1
a,22.83,2.29,0,5,q,h,2.29,1,1,07,1,5,00140,2384,1
a,25.00,12.33,0,5,cc,h,3.5,1,1,06,3,5,00400,458,1
b,26.75,1.125,0,5,x,h,1.25,1,3,0,3,5,00000,5298,1
b,23.33,1.5,0,5,c,h,1.415,1,3,0,3,5,00422,200,1
b,24.42,12.335,0,5,q,h,1.585,1,3,0,1,5,00120,0,1
b,42.17,5.04,0,5,q,h,12.75,1,3,0,1,5,00092,0,1
a,20.83,3,0,5,aa,v,0.04,1,3,0,3,5,00100,0,1
b,23.08,11.5,0,5,w,h,2.125,1,1,11,1,5,00290,284,1
a,25.17,2.875,0,5,x,h,0.875,1,3,0,3,5,00360,0,1
b,43.08,0.375,4,p,c,v,0.375,1,1,08,1,5,00300,162,1
a,35.75,0.915,0,5,aa,v,0.75,1,1,04,3,5,00000,1583,1
b,59.50,2.75,0,5,w,v,1.75,1,1,05,1,5,00060,58,1
b,21.00,3,4,p,d,v,1.085,1,1,08,1,5,00160,1,1
b,21.92,0.54,4,p,x,v,0.04,1,1,01,1,5,00840,59,1
a,65.17,14,0,5,33,33,0,1,1,11,1,5,00000,1400,1
a,20.33,10,0,5,c,h,1,1,1,04,3,5,00050,1465,1
b,32.25,0.165,4,p,c,h,3.25,1,1,01,1,5,00432,8000,1
b,30.17,0.5,0,5,c,v,1.75,1,1,11,3,5,00032,540,1
b,25.17,6,0,5,c,v,1,1,1,03,3,5,00000,0,1
b,39.17,1.625,0,5,c,v,1.5,1,1,10,3,5,00186,4700,1
b,39.08,6,0,5,m,v,1.29,1,1,05,1,5,00108,1097,1
b,31.67,0.83,0,5,x,v,1.335,1,1,08,1,5,00303,3290,1
b,41.00,0.04,0,5,e,v,0.04,3,1,01,3,s,00560,0,1
b,48.50,4.25,0,5,m,v,0.125,1,3,0,1,5,00225,0,1
b,32.67,9,4,p,w,h,5.25,1,3,0,1,5,00154,0,1
a,28.08,15,4,p,e,z,0,1,3,0,3,5,00000,13212,1
b,73.42,17.75,0,5,33,33,0,1,3,0,1,5,00000,0,1
b,64.08,20,0,5,x,h,17.5,1,1,09,1,5,00000,1000,1
b,51.58,15,0,5,c,v,8.5,1,1,09,3,5,00000,0,1
b,26.67,1.75,4,p,c,v,1,1,1,05,1,5,00160,5777,1
b,25.33,0.58,0,5,c,v,0.29,1,1,07,1,5,00096,5124,1
b,30.17,6.5,0,5,cc,v,3.125,1,1,08,3,5,00330,1200,1
b,27.00,0.75,0,5,c,h,4.25,1,1,03,1,5,00312,150,1
b,23.17,0,0,0,0,0,0,3,3,0,3,p,0,0,1
b,34.17,5.25,0,5,w,v,0.085,3,3,0,1,5,00290,6,1
b,38.67,0.21,0,5,k,v,0.085,1,3,0,1,5,00280,0,1
b,25.75,0.75,0,5,c,bb,0.25,1,3,0,3,5,00349,23,1
a,46.08,3,0,5,c,v,2.375,1,1,08,1,5,00396,4159,1
a,21.50,6,0,5,aa,v,2.5,1,1,03,3,5,00080,918,1
0,20.08,0.125,0,5,q,v,1,3,1,01,3,5,00240,768,1
b,20.50,2.415,0,5,c,v,2,1,1,11,1,5,00200,3000,1
a,29.50,0.46,0,5,k,v,0.54,1,1,04,3,5,00380,500,1
0,42.25,1.75,4,p,0,0,0,3,3,0,1,5,00150,1,0
b,29.83,1.25,4,p,k,v,0.25,3,3,0,3,5,00224,0,0
b,20.08,0.25,0,5,q,v,0.125,3,3,0,3,5,00200,0,0
b,23.42,0.585,0,5,c,h,0.085,1,3,0,3,5,00180,0,0
a,29.58,1.75,4,p,k,v,1.25,3,3,0,1,5,00280,0,0
b,16.17,0.04,0,5,c,v,0.04,3,3,0,3,5,00000,0,1
b,32.33,3.5,0,5,k,v,0.5,3,3,0,1,5,00232,0,0
b,0,0.04,4,p,d,v,4.25,3,3,0,1,5,00460,0,0
b,47.83,4.165,0,5,x,bb,0.085,3,3,0,1,5,00520,0,0
b,20.00,1.25,4,p,k,v,0.125,3,3,0,3,5,00140,4,0
b,27.58,3.25,4,p,q,h,5.085,3,1,02,1,5,00369,1,0
b,22.00,0.79,0,5,w,v,0.29,3,1,01,3,5,00420,283,0
b,19.33,10.915,0,5,c,bb,0.585,3,1,02,1,5,00200,7,0
a,38.33,4.415,0,5,c,v,0.125,3,3,0,3,5,00160,0,0
b,29.42,1.25,0,5,c,h,0.25,3,1,02,1,5,00400,108,0
b,22.67,0.75,0,5,i,v,1.585,3,1,01,1,5,00400,9,0
b,32.25,14,4,p,33,33,0,3,1,02,3,5,00160,1,0
b,29.58,4.75,0,5,m,v,2,3,1,01,1,5,00460,68,0
b,18.42,10.415,4,p,aa,v,0.125,1,3,0,3,5,00120,375,0
b,22.17,2.25,0,5,i,v,0.125,3,3,0,3,5,00160,10,0
b,22.67,0.165,0,5,c,j,2.25,3,3,0,1,s,00000,0,1
a,25.58,0,0,0,0,0,0,3,3,0,3,p,0,0,1
b,18.83,0,0,5,q,v,0.665,3,3,0,3,5,00160,1,0
b,21.58,0.79,4,p,cc,v,0.665,3,3,0,3,5,00160,0,0
b,23.75,12,0,5,c,v,2.085,3,3,0,3,s,00080,0,0
b,22.00,7.835,4,p,i,bb,0.165,3,3,0,1,5,0,0,0
b,36.08,2.54,0,5,33,33,0,3,3,0,3,5,00000,1000,0
b,29.25,13,0,5,d,h,0.5,3,3,0,3,5,00228,0,0
a,19.58,0.665,0,5,w,v,1.665,3,3,0,3,5,00220,5,0
a,22.92,1.25,0,5,q,v,0.25,3,3,0,1,5,00120,809,0
a,27.25,0.29,0,5,m,h,0.125,3,1,01,1,5,00272,108,0
a,38.75,1.5,0,5,33,33,0,3,3,0,3,5,00076,0,0
b,32.42,2.165,4,p,k,33,0,3,3,0,3,5,00120,0,0
a,23.75,0.71,0,5,w,v,0.25,3,1,01,1,5,00240,4,0
b,18.17,2.46,0,5,c,n,0.96,3,1,02,1,5,00160,587,0
b,40.92,0.5,4,p,m,v,0.5,3,3,0,1,5,00130,0,0
b,19.50,9.585,0,5,aa,v,0.79,3,3,0,3,5,00080,350,0
b,28.58,3.625,0,5,aa,v,0.25,3,3,0,1,5,00100,0,0
b,35.58,0.75,0,5,k,v,1.5,3,3,0,1,5,00231,0,0
b,34.17,2.75,0,5,i,bb,2.5,3,3,0,1,5,00232,200,0
0,33.17,2.25,4,p,cc,v,3.5,3,3,0,1,5,00200,141,0
b,31.58,0.75,4,p,aa,v,3.5,3,3,0,1,5,00320,0,0
a,52.50,7,0,5,aa,h,3,3,3,0,3,5,00000,0,0
b,36.17,0.42,4,p,w,v,0.29,3,3,0,1,5,00309,2,0
b,37.33,2.665,0,5,cc,v,0.165,3,3,0,1,5,00000,501,0
a,20.83,8.5,0,5,c,v,0.165,3,3,0,3,5,00000,351,0
b,24.08,9,0,5,aa,v,0.25,3,3,0,1,5,00000,0,0
b,25.58,0.335,0,5,k,h,3.5,3,3,0,1,5,00340,0,0
a,35.17,3.75,0,5,33,33,0,3,1,06,3,5,00000,200,0
b,48.08,3.75,0,5,i,bb,1,3,3,0,3,5,00100,2,0
a,15.83,7.625,0,5,q,v,0.125,3,1,01,1,5,00000,160,0
a,22.50,0.415,0,5,i,v,0.335,3,3,0,1,s,00144,0,0
b,21.50,11.5,0,5,i,v,0.5,1,3,0,1,5,00100,68,0
a,23.58,0.83,0,5,q,v,0.415,3,1,01,1,5,00200,11,0
a,21.08,5,4,p,33,33,0,3,3,0,3,5,00000,0,0
b,25.67,3.25,0,5,c,h,2.29,3,1,01,1,5,00416,21,0
a,38.92,1.665,0,5,aa,v,0.25,3,3,0,3,5,00000,390,0
a,15.75,0.375,0,5,c,v,1,3,3,0,3,5,00120,18,0
a,28.58,3.75,0,5,c,v,0.25,3,1,01,1,5,00040,154,0
b,22.25,9,0,5,aa,v,0.085,3,3,0,3,5,00000,0,0
b,29.83,3.5,0,5,c,v,0.165,3,3,0,3,5,00216,0,0
a,23.50,1.5,0,5,w,v,0.875,3,3,0,1,5,00160,0,0
b,32.08,4,4,p,cc,v,1.5,3,3,0,1,5,00120,0,0
b,31.08,1.5,4,p,w,v,0.04,3,3,0,3,s,00160,0,0
b,31.83,0.04,4,p,m,v,0.04,3,3,0,3,5,00000,0,0
a,21.75,11.75,0,5,c,v,0.25,3,3,0,1,5,00180,0,0
a,17.92,0.54,0,5,c,v,1.75,3,1,01,1,5,00080,5,0
b,30.33,0.5,0,5,d,h,0.085,3,3,0,1,s,00252,0,0
b,51.83,2.04,4,p,33,33,1.5,3,3,0,3,5,00120,1,0
b,47.17,5.835,0,5,w,v,5.5,3,3,0,3,5,00465,150,0
b,25.83,12.835,0,5,cc,v,0.5,3,3,0,3,5,00000,2,0
a,50.25,0.835,0,5,aa,v,0.5,3,3,0,1,5,00240,117,0
0,29.50,2,4,p,e,h,2,3,3,0,3,5,00256,17,0
a,37.33,2.5,0,5,i,h,0.21,3,3,0,3,5,00260,246,0
a,41.58,1.04,0,5,aa,v,0.665,3,3,0,3,5,00240,237,0
a,30.58,10.665,0,5,q,h,0.085,3,1,12,1,5,00129,3,0
b,19.42,7.25,0,5,m,v,0.04,3,1,01,3,5,00100,1,0
a,17.92,10.21,0,5,33,33,0,3,3,0,3,5,00000,50,0
a,20.08,1.25,0,5,c,v,0,3,3,0,3,5,00000,0,0
b,19.50,0.29,0,5,k,v,0.29,3,3,0,3,5,00280,364,0
b,27.83,1,4,p,d,h,3,3,3,0,3,5,00176,537,0
b,17.08,3.29,0,5,i,v,0.335,3,3,0,1,5,00140,2,0
b,36.42,0.75,4,p,d,v,0.585,3,3,0,3,5,00240,3,0
b,40.58,3.29,0,5,m,v,3.5,3,3,0,1,s,00400,0,0
b,21.08,10.085,4,p,e,h,1.25,3,3,0,3,5,00260,0,0
a,22.67,0.75,0,5,c,v,2,3,1,02,1,5,00200,394,0
a,25.25,13.5,4,p,33,33,2,3,1,01,1,5,00200,1,0
b,17.92,0.205,0,5,aa,v,0.04,3,3,0,3,5,00280,750,0
b,35.00,3.375,0,5,c,h,8.29,3,3,0,1,5,00000,0,0